BusinessName,Category,Revenue,Expenses,Profit,ProfitMargin,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
Lewis PLC,Technology,13892,1511,12381,89.12323639504751,Nancyton,NE,59548,-14.183585,-53.434701,No,None,Available,Available
Mejia LLC,Finance,81734,28369,53365,65.29106614138547,Harrisonland,AS,53516,-77.537488,-63.660417,Yes,None,Not available,Not available
Anderson PLC,Technology,57262,43875,13387,23.378505815374943,North Nicholasbury,LA,55015,-34.185888,-173.551113,No,Paid,Available,Available
"Walter, Gibbs and Massey",Technology,53741,13503,40238,74.87393237937515,Donaldsonport,NM,58856,48.227087,-86.442864,No,Free,Not available,Not available
Rogers-Wagner,Hospitality,94189,23974,70215,74.54692161505059,Martinshire,WY,82333,50.762574,129.908838,No,Paid,Available,Not available
Rogers Inc,Hospitality,9434,4244,5190,55.01377994488023,New Lindashire,NY,87343,-72.122154,51.790204,No,Free,Not available,Not available
Mullins-Adams,Finance,91407,5065,86342,94.45884888465872,Campbellfurt,MT,73871,86.714339,125.949134,No,Free,Not available,Not available
Brown Inc,Technology,72666,1275,71391,98.24539674675914,Allenberg,PR,43963,47.567190,17.886054,No,Free,Available,Not available
Brown Group,Healthcare,74745,4050,70695,94.58157736303431,Port Laurafort,HI,49214,-87.743410,19.449054,Yes,Paid,Available,Not available
Hernandez-Floyd,Retail,50613,15047,35566,70.27048386778101,New Barbaratown,NY,44291,-75.862396,-49.329770,Yes,Paid,Available,Available
"Riley, Hernandez and Tucker",Hospitality,33027,38563,-5536,-16.762043176794744,Barneshaven,PW,88545,-81.397361,-23.718542,Yes,Paid,Not available,Available
Rojas PLC,Technology,34750,16399,18351,52.80863309352518,Gonzalesport,UT,74791,63.549432,148.900876,Yes,None,Available,Not available
Mckay-Davies,Healthcare,8201,38578,-30377,-370.4060480429216,East Courtneyland,GU,85740,-25.409518,90.256316,No,Paid,Available,Available
Dennis PLC,Healthcare,7170,17860,-10690,-149.0934449093445,Joemouth,SD,49162,14.629266,22.115338,Yes,Paid,Available,Not available
Hartman LLC,Hospitality,69765,18167.03,57724,82.74062925535726,Gilmorestad,AL,74773,25.151393,64.662280,No,Paid,Available,Not available
"Burnett, Brown and Hartman",Retail,83295,36523,46772,56.152230025811875,Flowersport,MA,10991,-68.670178,62.928130,No,Paid,Not available,Available
Gordon-Gordon,Healthcare,2425,10405,-7980,13.24,Lake Briana,AZ,80429,77.475591,38.785909,No,Paid,Not available,Not available
Mora-Brown,Healthcare,42460,40724,1736,4.088553933113519,Williehaven,ME,06062,63.412720,-87.568624,Yes,Free,Available,Not available
Garza Group,Technology,78427,2465,75962,96.85694977494995,Hancockstad,PW,36803,30.650726,146.259899,No,None,Not available,Not available
Parker-Woodward,Hospitality,82675,22156,60519,73.20108859993952,Jeffreyton,CA,52500,13.242433,24.660544,Yes,None,Not available,Not available
Bell-Bean,Finance,25017,42226,-17209,-68.78922332813686,New Meganchester,PR,99416,-36.783542,-177.092440,No,Free,Available,Available
"Harris, Callahan and Merritt",Healthcare,91269,7586,83683,91.68830599655962,North Amanda,MO,14540,62.175604,-110.047224,Yes,Paid,Available,Available
"Martin, Ayala and Torres",Hospitality,59907,44651,15256,25.466139182399385,Lake Karen,PA,39235,85.026694,88.051282,No,Paid,Not available,Available
Bryan LLC,Finance,68125.63,24095,73671,75.3544176912219,South Laurenfort,DE,37320,3.739244,70.284077,Yes,Free,Available,Not available
"Hawkins, Howard and Cross",Retail,4798,11869,-7071,-147.37390579408088,Hortonside,KY,90331,82.210472,-96.294660,No,Paid,Available,Not available
Hernandez-Brown,Hospitality,4904,22681,-17777,-362.5,Port Patrick,OK,20374,-28.873930,-83.805592,Yes,Free,Not available,Not available
Livingston PLC,Hospitality,54759,23848,30911,56.44916817326832,Brownview,SD,18457,33.006968,17.051679,No,Paid,Not available,Not available
Williams and Sons,Retail,18588,7740,10848,58.36023240800516,Matthewport,PA,64677,-63.876296,97.481032,Yes,Paid,Available,Not available
Frost PLC,Technology,67509,29414.49,29726,44.03264749885201,West Kathryn,ND,94252,-27.382641,31.310092,No,Free,Available,Not available
Lowe-Riley,Hospitality,4733,25709,-20976,-443.1861398690049,Lake Evanfort,MI,43609,30.247715,121.741993,No,None,Available,Not available
"Riley, Tyler and Larson",Retail,18391,20464,-2073,-11.271817736936544,Angelashire,UT,24372,57.999648,136.661541,Yes,Free,Available,Not available
"Baker, Richardson and Thomas",Retail,62229,25048,37181,59.74867023413522,East Tiffany,IL,37668,65.673398,-37.736975,Yes,Free,Not available,Available
"Mora, Williams and Williams",Retail,75194,10741,64453,85.71561560762827,East Michelle,NJ,05003,-79.659113,89.489288,No,Free,Available,Available
"Logan, Sanchez and Davila",Finance,34408,28797,5611,16.30725412694722,Collinschester,MS,72387,-27.990453,93.043477,No,Paid,Not available,Available
Medina PLC,Technology,94125,47634,46491,49.39282868525897,North Amanda,FM,35303,42.225408,-147.457688,Yes,Paid,Not available,Not available
Campbell-Johnson,Healthcare,68994,23774,45220,65.54193118242166,Port Josephside,ME,36464,-13.263724,82.629376,Yes,Paid,Not available,Not available
"Hanson, Winters and Camacho",Retail,72360,16967,55393,76.55196241017137,Rivasland,IL,46086,23.500882,49.200468,Yes,Free,Not available,Not available
Mccormick-Gonzalez,Finance,99792,46238,53554,21.16,Garychester,VI,90014,-79.551234,-177.992516,Yes,Free,Available,Available
Martin Group,Finance,8887,4974,3913,44.030606503882076,New Vincent,WV,01965,-81.412156,99.602962,No,None,Not available,Available
Flowers-Torres,Healthcare,91370,19796,71574,78.33424537594396,North Aprilview,AR,99944,-32.571234,166.447237,Yes,Paid,Available,Available
"Fisher, Taylor and Buckley",Technology,80195,3675,76520,95.41742003865578,Sarahton,NH,89742,-77.459336,-177.007859,No,Paid,Available,Available
Davis-Sparks,Technology,36472,30261,6211,17.029502083790305,Brandonborough,VA,51943,-0.607890,84.029409,Yes,Free,Available,Not available
Walker Ltd,Finance,35747,20067,15680,43.86382074020197,East Michaeltown,MI,79669,74.432491,63.561766,Yes,Free,Not available,Available
"White, Knight and Figueroa",Technology,7630,42705,-35075,-459.69855832241154,North Carol,PW,88441,-30.507078,-27.672291,No,None,Available,Not available
Clark Ltd,Retail,73410,14520,58890,80.22067838169187,Williamburgh,PW,48647,58.110958,-99.803164,Yes,None,Available,Not available
Owen-Briggs,Healthcare,66954.8,3530,39113,91.7219707806674,North Victoriachester,KY,30767,70.409054,-22.949935,Yes,Paid,Not available,Not available
Carter-Moore,Hospitality,88160,39672,48488,55.00000000000001,Lake Damonburgh,VT,53155,25.939869,142.625394,Yes,None,Available,Available
Walker Group,Retail,20053,22620,-2567,-12.801077145564255,Chadland,VA,97551,-61.495940,118.457067,Yes,Free,Available,Available
Carter and Sons,Retail,22369,34180,-11811,-52.80075103938486,Lake John,FL,80951,-11.296296,-149.591070,Yes,Paid,Available,Not available
Miles-Burke,Finance,66253,49437,16816,25.381492158845635,North Oscarport,VT,97529,-56.051587,144.040019,Yes,Free,Not available,Available
Johnson-Boyd,Hospitality,19406,44606,-25200,-129.85674533649387,Robinshire,MT,83329,-45.660775,-80.882554,No,Free,Not available,Not available
Romero Group,Hospitality,65985,3635,62350,94.49117223611427,West Sue,ND,56842,-82.015375,-64.940311,No,None,Available,Not available
Marshall and Sons,Healthcare,46372,39202,7170,15.461916673854912,North Clifford,VI,74830,52.324984,0.069086,No,Free,Not available,Available
Kidd Group,Healthcare,48579,3078,45501,93.66392885814858,North Melissastad,KS,23344,-70.038166,91.119559,Yes,Paid,Not available,Available
Boone-Carpenter,Retail,26136,2284,23852,91.26109580655036,North Carmenville,NH,40865,37.256716,177.673181,No,Paid,Not available,Available
Jones-Cummings,Technology,62878,19706,43172,68.6599446547282,Navarrohaven,VI,27819,-9.398976,3.192857,Yes,Free,Available,Not available
Baker PLC,Healthcare,56952,49679,7273,12.77040314650934,Port Andrewburgh,MT,58110,-82.565714,-1.741540,No,Paid,Not available,Available
Bates Inc,Finance,3109,29366.05,-5786,-186.10485686715984,Hinesport,MA,66320,15.519916,-130.701701,Yes,Paid,Not available,Not available
"Ortiz, Moody and White",Retail,22040,43386,-21346,11.02,Danaville,NE,37137,40.253892,132.311534,No,Free,Available,Not available
Walker-English,Finance,91770,31873,59897,65.26860629835458,Port Robertport,TN,46960,2.145828,-95.254714,Yes,None,Not available,Not available
Tanner PLC,Retail,68120,44108,24012,35.249559600704636,North Rebeccaton,CA,50104,72.008342,25.012638,Yes,None,Not available,Available
Dudley Inc,Retail,74874,42568,32306,43.14715388519379,Jonesview,VI,08355,-71.633094,-171.530089,Yes,None,Not available,Not available
"Franco, Elliott and Bryant",Hospitality,49741,35799,13942,28.029191210470234,New Tiffanybury,DC,82368,-25.787240,-2.345527,No,Paid,Available,Not available
Hanson-Anderson,Healthcare,26158,26025,133,0.5084486581542931,West Territon,SC,50226,-19.436902,111.960119,No,None,Not available,Not available
Jackson Ltd,Hospitality,20775,30344,-9569,-46.06016847172082,Curryview,CA,02592,77.163546,28.269666,Yes,None,Available,Not available
Day Inc,Technology,59914,15381,44533,74.32820375872083,Hunterfort,PA,16466,-28.220366,35.251328,No,Paid,Not available,Available
"Munoz, Woodard and Morris",Finance,61722.84,16154,26616,62.23053542202478,East Heather,CA,75440,-75.873286,123.140527,Yes,Free,Not available,Available
Aguilar Ltd,Finance,25063,25583,-520,-2.0747715756294136,Chenshire,LA,71709,-68.960424,103.081317,Yes,None,Not available,Not available
Johnson Ltd,Healthcare,3552.78,4320,49335,91.94856024601621,Clarktown,SD,89654,24.295864,177.294060,Yes,Free,Available,Not available
Chandler-Wilson,Healthcare,63145,42718,20427,32.34935465990973,Danielleport,KS,64062,52.947924,65.051376,No,Paid,Available,Not available
"Cooper, Rodriguez and Miller",Retail,62682,34007,28675,45.746785361028685,Johnside,MP,49327,33.750726,-115.487764,No,None,Not available,Available
"Savage, Andrews and Robbins",Finance,83521,49535,33986,40.6915626010225,Ashleyshire,IN,97505,-43.043206,30.479591,Yes,Free,Available,Available
Mendoza LLC,Retail,16925,38490,-21565,-127.41506646971933,Michaelafort,GA,41165,-37.419460,80.738798,No,None,Available,Available
"Galloway, Griffith and Nelson",Healthcare,50148,28577,21571,43.014676557390125,West Rebekah,AK,90747,82.480337,94.521392,No,Paid,Not available,Not available
"Santiago, Williams and Sweeney",Finance,98826,32018,66808,67.60164329225103,Hodgesville,AR,69223,-34.084606,-30.715976,No,Free,Available,Not available
Jones-Anderson,Finance,96767,2169,94598,97.7585333843149,Hernandezstad,HI,22200,-25.924779,-24.874714,No,None,Not available,Available
Rogers-Martinez,Retail,21230,37388,-16158,-76.10927932171455,Jonathanshire,FL,96428,-52.340794,131.276845,No,Paid,Available,Not available
Maxwell and Sons,Healthcare,48226,10852,37374,77.4976153941857,Barkerview,MH,38362,77.662836,-39.570962,Yes,None,Available,Not available
"Garcia, Russell and Baker",Finance,53720,45095,8625,16.05547282204021,West Heather,TX,36425,-84.115795,96.524206,Yes,Free,Not available,Available
Dixon Inc,Technology,20318,39476,-19158,-94.2907766512452,East Michelle,FM,98463,-3.589438,-145.859369,Yes,None,Available,Not available
Berry-Morales,Retail,48337,23918,24419,50.51823654757225,Youngside,HI,40536,-36.903493,123.248100,Yes,Paid,Not available,Not available
Mcneil Inc,Healthcare,85461,7255,78206,91.51074759246907,Douglasshire,IA,34242,-68.801384,153.287916,No,Free,Not available,Available
"Gill, Jackson and Moore",Healthcare,30812,30922,-110,-0.3570037647669739,New Mark,WV,62560,8.507182,137.165715,Yes,None,Available,Available
Jackson Ltd,Retail,15007,39731,-24724,-164.74978343439727,New Marie,PW,44005,27.713182,-71.714204,Yes,None,Available,Available
"Ibarra, Love and Long",Technology,18629,14703,3926,4.55,Lauraton,MA,96774,-66.728427,54.182382,No,Paid,Available,Not available
Juarez-Morales,Retail,65749,6229,59520,90.52609165158405,West Brandistad,PA,23947,-28.303322,-26.662926,Yes,Free,Available,Available
Thompson Inc,Healthcare,60165,39030,21135,35.12839690850162,Reedborough,WA,45402,14.139044,-162.196076,No,Paid,Available,Not available
"Zuniga, Evans and Williams",Healthcare,45366,47669,-2303,-5.076489000573116,East Joelberg,SC,04232,-32.048946,122.294020,No,Free,Not available,Available
Arellano PLC,Retail,2545,30324,-27779,-1091.5127701375245,Nicholasland,CT,68041,53.315244,-67.698057,Yes,Paid,Not available,Not available
"Johnson, White and Evans",Healthcare,81505,6694,74811,91.78700693209005,Lake Martha,WA,15238,-5.204800,26.865803,No,Paid,Not available,Available
"Phillips, Smith and Kelly",Hospitality,22005,36535,-14530,-66.03044762553965,Gilesville,AZ,56472,-58.871913,-82.834553,Yes,None,Not available,Not available
Arnold-Guzman,Retail,28944,26258,2686,17.32,South Jean,IL,85018,55.755090,105.282020,Yes,Free,Available,Available
"Vega, Hernandez and Johnson",Retail,51517,45289,6228,15.01,Davismouth,AS,15667,-21.563571,-116.299416,Yes,None,Not available,Available
Martinez Inc,Finance,27118,42577,-15459,-57.00641640238956,South Susanstad,SD,32378,-22.259794,89.545342,No,Free,Available,Not available
Santos Ltd,Finance,62001,12703,49298,79.51162078031,Lake Michaelhaven,FL,21216,-65.617576,-7.915194,Yes,None,Available,Not available
Williams Group,Finance,47356,14882,32474,68.57420390235663,New Craigmouth,ME,51441,68.071938,42.648621,Yes,None,Not available,Not available
"Bates, Maynard and Rogers",Healthcare,31588,48207,-16619,-52.61175129796125,East Joseph,AR,89372,47.848612,94.520287,No,Paid,Not available,Not available
"Norton, Bowers and Miller",Retail,17974,21942,-3968,-22.07633248024925,Amandaberg,NC,38726,-27.386472,-73.102462,No,None,Not available,Available
Greer and Sons,Retail,72006,16495,55511,77.09218676221427,Brianside,NC,77076,77.977079,65.265878,Yes,Free,Available,Available
"Hernandez, Thomas and Smith",Retail,79161,39845,39316,49.665870820227134,Lake Christopher,FL,44552,88.568452,25.674399,Yes,Free,Available,Not available
Williams Ltd,Finance,75181,22062,53119,70.65481970178635,Jeffersonton,WA,08972,-1.968779,109.455263,Yes,Paid,Available,Not available
Mccann-Stewart,Technology,47432,46236,1196,2.5215044695564175,Trujilloberg,KS,80896,55.207570,-127.883239,No,None,Available,Available
Vasquez LLC,Healthcare,53217,22583,30634,57.56431215589004,Lake Heatherville,AS,02894,-28.414282,-155.678665,Yes,None,Available,Not available
Petersen Group,Retail,87215,25767,61448,70.4557702230121,South Eric,NC,97306,5.945479,-122.810540,Yes,None,Available,Available
Parks-Blair,Technology,88767,37772,50995,57.44815077675263,Christinashire,VT,38982,2.454054,-151.587613,No,Paid,Not available,Not available
"Reilly, Moses and Jones",Finance,89930,33243,56687,63.03458245301902,Nicoleville,OR,37969,-49.639908,-89.523143,Yes,Free,Not available,Not available
Coleman-Davis,Finance,19624,21739.74,-6266,-31.930289441500204,Phillipsmouth,MO,65479,-55.820348,-81.168526,Yes,Paid,Available,Available
Delgado-Carroll,Finance,36394,40497,-4103,-11.273836346650548,Christopherside,MD,84850,-47.190106,-134.168085,No,Free,Not available,Available
"Phillips, Dougherty and Smith",Hospitality,32517,38581,-6064,-18.648706830273394,West Christineport,AZ,76586,39.011903,157.707233,No,None,Not available,Available
"Phillips, Smith and Yates",Hospitality,90672,12492.31,56046,61.811805187930126,Hamiltonport,TN,42056,71.303726,158.640690,No,Paid,Available,Available
Ortiz-Orozco,Finance,98499,37212,61287,62.220936253159934,Kevinport,MI,52645,-47.594466,146.070614,Yes,Paid,Available,Not available
Taylor-Leonard,Healthcare,9445,25474.81,-29961,-317.21545791424035,New Patricia,NY,36186,-15.886932,64.626553,No,Free,Not available,Available
"Lopez, Gibson and Calderon",Retail,67526.44,42907,36705,46.104858564035574,Charlesfort,WY,93159,55.763052,90.094248,Yes,Paid,Not available,Available
"Wright, Welch and Walker",Hospitality,24275,26228,-1953,-8.045314109165808,Georgechester,NV,93166,50.051854,17.351511,Yes,Paid,Not available,Available
Foster PLC,Hospitality,89484,9589,79895,89.28411783112065,Duffyshire,AK,15527,71.149408,50.240062,No,Paid,Not available,Not available
"Roberts, Horton and Ellison",Healthcare,31240,3155,28085,89.90076824583866,South Joside,FM,26446,27.837810,-115.988082,Yes,Free,Available,Available
"Ball, Rangel and Jones",Hospitality,35426,38517,-3091,-8.725230057020267,West Susan,ND,31322,55.552294,31.765429,No,Paid,Not available,Not available
"Graves, Nguyen and Schultz",Technology,50581,45570,5011,9.90688203080208,Brookeberg,OK,44597,87.099106,-8.365133,No,Free,Available,Not available
Moore Group,Finance,54618,15943,38675,70.80998938079021,New Miguel,TN,03315,86.765937,54.468910,No,None,Not available,Not available
Roberson-Carney,Retail,67095,18589,48506,72.29450778746553,Mcdonaldbury,WY,37956,-73.606502,-74.499927,Yes,Paid,Available,Not available
"Rivera, Mendez and Smith",Retail,94923,1192,93731,11.13,Cindyfort,MH,75061,-86.371153,55.559021,No,Free,Not available,Available
Pierce-Anderson,Healthcare,73521,12133,61388,83.49723208335034,North Patricia,WY,90118,-57.605333,68.581674,No,None,Not available,Available
Jones LLC,Healthcare,65188,2501.8,23733,36.407007424679385,Mitchellborough,VI,16424,88.671220,121.510121,Yes,None,Not available,Not available
"Baker, Jones and Ellis",Technology,14772,19486,-4714,-31.911724884917415,Cookeshire,RI,99886,-24.985871,-109.362175,No,Paid,Available,Not available
"Roach, Simpson and Gordon",Retail,14858,15193,-335,-2.254677614752995,Michaelland,AR,89819,32.984680,62.398666,Yes,None,Available,Not available
Perez LLC,Healthcare,86271,47216,39055,45.270137126033084,Port Christina,PA,23106,8.411498,-155.634000,Yes,Free,Not available,Available
Shaw Ltd,Retail,94668,18694,75974,80.25309502683061,Davidport,AL,59046,-16.115538,133.215779,Yes,Paid,Not available,Not available
Walls PLC,Retail,35401,33267,2134,6.0280783028728,East Kevin,WY,93376,-57.044060,-178.640350,Yes,None,Not available,Not available
Jones-Clark,Technology,84492,27362,57130,67.61586895800787,Lake Jacquelineview,NV,30740,-15.862128,46.235837,Yes,Paid,Not available,Available
"Green, Crawford and Lee",Hospitality,82546,25945,56601,68.56904029268529,Nicholasberg,OK,91786,-88.977654,68.257103,Yes,None,Not available,Available
"Williams, Esparza and Reid",Healthcare,51516.49,8037.97,6110,56.63175456483456,Brentbury,NC,39603,-57.089842,-116.406473,Yes,None,Available,Not available
Downs PLC,Finance,95745,6624,89121,93.08162306125645,Lake Adam,PA,12183,-11.472988,144.554575,Yes,Free,Available,Available
Robinson Ltd,Finance,17001,34431,-17430,-102.52338097758955,Richardmouth,VA,57524,23.390952,169.054554,Yes,Paid,Available,Not available
Lopez-Lopez,Retail,62043,39901,22142,35.68815176571088,Port Monicaport,MO,46403,56.894974,101.142302,No,None,Not available,Not available
Bridges-Lopez,Hospitality,62949,9709.4,13314,21.150455130343612,Port Nancyburgh,IL,65740,-54.364570,-121.625111,Yes,Free,Not available,Available
Lee PLC,Finance,15014,19046,-4032,-26.854935393632612,Lake Johnnytown,NE,43488,-70.115632,129.934661,Yes,Free,Not available,Not available
Moore-Barnett,Technology,78677,46492,32185,40.90776211599324,Kevinland,TX,09262,65.407740,-58.522503,No,None,Available,Available
Frank-Clark,Hospitality,34790,24598,10192,29.295774647887324,Williamsmouth,TX,38200,2.233710,101.911064,No,Paid,Not available,Available
Bender-Miller,Retail,20741,24165,-3424,-16.508365074008,Johnstad,OH,47330,-55.682414,87.444626,No,Free,Available,Available
Copeland LLC,Finance,32274,26300,5974,18.510255933568818,North Kelly,CT,18639,88.947398,-174.620998,No,None,Available,Available
Cohen-Jones,Healthcare,39399,11265,28134,71.40790375390237,Pennybury,TN,76174,-13.635510,-56.478537,No,Paid,Available,Available
"Hamilton, Mcdonald and Morris",Technology,55171.79,34862,-8593,-32.7115611557349,Leeland,OK,76989,-74.011409,-172.317206,Yes,None,Not available,Not available
Rocha-Castaneda,Healthcare,71982,27951,44031,61.16945903142452,Lake Craig,ME,41490,45.569144,-16.007723,No,Paid,Available,Not available
Bradley Group,Retail,88027,46762,41265,46.877662535358475,East Samanthashire,HI,61520,3.585922,-127.700566,Yes,None,Available,Not available
Drake LLC,Finance,91257,22370,68887,75.48681197058855,Anthonychester,TN,47748,-19.987633,-152.369338,Yes,Free,Not available,Available
Oconnor-Swanson,Hospitality,51605,31598,20007,38.769499079546556,Zacharyville,MP,83706,13.810553,68.820902,Yes,Paid,Available,Not available
"Macias, Butler and English",Hospitality,51401,15721,35680,69.41499192622712,Anthonyfort,VA,46540,66.994855,-92.651714,No,Free,Not available,Not available
"Chen, Miller and Bailey",Healthcare,37929,24519,13410,35.355532705845135,Kimberlybury,NY,89217,39.983002,-143.957407,No,Paid,Available,Not available
"Schultz, Martinez and Harding",Technology,95392,32006,63386,66.4479201610198,New Kathleenmouth,IA,14586,-3.971013,96.851052,No,None,Available,Not available
"Cruz, Rios and Sullivan",Finance,57259,32218,25041,43.73286295604185,Kristyborough,WV,30380,59.749742,-65.416474,Yes,Free,Available,Not available
Robinson-Arnold,Hospitality,20604,16998,3606,17.501456027955737,Clarkbury,NY,29055,-21.996416,75.689501,No,Paid,Available,Not available
Hatfield and Sons,Healthcare,84375,49506,34869,41.32622222222222,Arieltown,RI,31755,-6.466200,172.451421,No,Paid,Not available,Available
Simpson and Sons,Finance,46613,34212,12401,26.604166219724114,Port Rachelport,FL,19396,-53.756146,75.285339,No,Free,Not available,Not available
Richards-Perkins,Healthcare,99162,14082,85080,85.79899558298541,Smithhaven,DE,13074,-83.819131,-54.679436,Yes,Free,Available,Not available
Reid-Moyer,Finance,76014,24612,51402,67.62175388744178,Campbelltown,MS,14413,56.301436,14.799418,No,None,Available,Available
Anderson-Jones,Finance,92890,35637,57253,61.63526752072344,Port Patriciastad,MP,37390,-18.872352,29.124706,Yes,Paid,Not available,Available
Jackson-Hicks,Technology,64520,22594,41926,64.98140111593304,Christinemouth,CT,06111,80.491708,-167.639310,Yes,None,Not available,Not available
Burch and Sons,Finance,5409,20368,-14959,-276.5575892031799,Millerfurt,NC,11661,-62.908906,76.237450,No,Paid,Available,Available
Reed-Long,Finance,16684,25417,-8733,-52.343562694797406,Spencerberg,PW,95099,-0.879588,-128.761931,No,Paid,Not available,Available
Stone-Garza,Healthcare,81483,43800,37683,46.24645631604138,West Terri,IA,64824,12.088888,83.625248,No,Paid,Not available,Available
Terrell-Wheeler,Finance,43637,44775,-1138,-2.607878635103238,Rhodesshire,AR,45044,-69.249660,20.152078,Yes,Free,Available,Not available
"Spencer, Wise and Herman",Hospitality,89458,22309,67149,75.06204028706208,West Susan,OK,53121,-1.623248,171.523748,Yes,None,Available,Not available
Braun Inc,Technology,99252,48631,50621,51.002498690202714,Shannonview,AK,45858,-54.271155,-12.601589,Yes,Paid,Not available,Not available
"Watson, Combs and Johnson",Healthcare,26708,36119,-9411,-35.23663321851131,Boydside,MD,66688,73.571748,-178.657662,Yes,None,Not available,Available
"Lyons, Brooks and Silva",Healthcare,28932,17391,11541,39.89008710078805,Port Jessicaberg,ME,18902,-8.523458,104.396430,No,Free,Not available,Not available
Bryant PLC,Hospitality,20933,30654,-9721,-46.438637557922895,Mariamouth,UT,46394,-42.165318,-106.288498,Yes,None,Not available,Available
Evans-Rivers,Healthcare,58732,27731,31001,52.783831642035004,Jeffreyberg,UT,24846,-11.243693,94.027856,No,None,Available,Available
"Cantrell, Adams and Tran",Retail,64572,23350,41222,63.83881558570278,Nicholasberg,GA,55635,-11.318538,-39.063066,Yes,Paid,Available,Not available
Gray LLC,Finance,58723,13638,45085,76.77570968785655,Nobleberg,AZ,37457,85.896502,5.232232,Yes,Paid,Available,Not available
Preston Inc,Finance,23784,18780,5004,21.039354187689202,Vegamouth,AZ,50525,62.995538,34.634857,No,Paid,Not available,Not available
Larson Ltd,Hospitality,48426,22409,26017,53.7252715483418,Riveraborough,NC,54053,-51.479948,107.221253,No,Free,Not available,Available
Watson Group,Healthcare,59212,3461,55751,94.15490103357428,North Troyton,CO,77951,71.101254,179.051015,No,Paid,Available,Available
Washington Ltd,Technology,85657,8825,76832,89.6972810161458,New Austin,MO,91868,-76.794800,78.882993,Yes,Paid,Available,Available
"Banks, Price and Banks",Finance,51116,38164.67,4508,8.819156428515534,South Sarah,GU,12960,57.346538,-8.920747,Yes,Paid,Available,Not available
Wolfe PLC,Hospitality,81644,28442.19,63301,77.53294792023908,Lake Scottfort,PR,21194,2.064006,-11.103033,Yes,Free,Available,Not available
Maldonado PLC,Technology,57694,39240,18454,31.985995077477725,Stephentown,DC,99667,-0.241782,36.149862,No,Paid,Not available,Not available
Villa LLC,Hospitality,4696,42324,-37628,-801.2776831345826,Lake Ronaldstad,CT,05011,81.094524,-160.965080,Yes,None,Available,Available
"Wilson, Acosta and Schmidt",Hospitality,40632,37451,3181,7.828804882850955,Rogersview,MA,43769,12.745694,-139.417028,Yes,Paid,Available,Available
"Thomas, Davis and Allen",Hospitality,39926,8603.59,974,2.439513099233582,Griffinbury,WV,47070,-56.027712,30.464443,Yes,None,Available,Available
Ford-Thompson,Hospitality,48336,39089,9247,19.130668652763987,Port Deborah,NH,64086,-32.331248,-85.248521,No,Paid,Available,Not available
"Hurst, Herrera and Kline",Healthcare,59316.5,24954,30741,55.19525989765688,Shermanchester,VT,01625,50.290086,86.682510,No,None,Available,Available
Stewart-Jackson,Hospitality,91210,47778,43432,47.617585791031686,Port Melissa,VT,62476,59.253552,114.936761,Yes,None,Not available,Available
Christian Group,Finance,37924,44213,-6289,-16.583166332665332,New Annaport,WV,63997,-53.590527,-134.423762,Yes,Free,Available,Not available
"Johnson, Salazar and Mejia",Technology,8106,7299,807,22.84,West Craigton,PW,28098,-71.948270,-80.573903,Yes,Free,Available,Available
Matthews-Rivera,Healthcare,87558,12968,74590,85.18924598551817,Sharonton,WV,81663,56.088771,-74.604880,No,None,Not available,Available
Peterson Group,Retail,67494,15870.6,24715,36.61806975434854,Harrischester,NE,70332,61.158192,130.075198,No,Free,Not available,Not available
"King, Hawkins and Cummings",Hospitality,42284,24605,17679,41.8101409516602,Nguyenton,TN,65055,86.091668,106.313832,No,Paid,Not available,Available
Hernandez-Silva,Healthcare,2569,42753,-40184,-1564.1884001557025,New Barbaraville,DE,70627,78.377835,89.480935,No,Free,Available,Not available
"Armstrong, Carter and Gutierrez",Healthcare,7653,4343,3310,43.25101267476806,Lake Nicholastown,WV,12942,56.606658,172.525252,No,Paid,Not available,Not available
Anderson and Sons,Hospitality,99530,20281,79249,79.62322917713253,West Brad,WV,65295,20.418758,66.658372,Yes,None,Not available,Available
Wilson PLC,Technology,82587,14317,68270,82.66434184556891,North Norman,WY,58795,-89.940136,169.446764,Yes,Free,Available,Not available
Esparza Ltd,Hospitality,43323,9922,33401,77.09761558525494,West Michael,VT,72670,-4.203540,108.806940,No,None,Not available,Available
Allen Group,Finance,86613,30733,55880,64.51687391038297,Douglasfurt,TX,59944,24.127944,-128.066475,Yes,None,Not available,Available
"Duncan, Long and Lowery",Hospitality,55236,37399,17837,32.29234557172858,Velasquezhaven,IL,86799,-8.366325,179.050948,Yes,Paid,Not available,Not available
"Andrews, Walton and Robles",Retail,97840,16381,81459,83.2573589533933,Barbaramouth,PW,65562,24.343316,153.496346,Yes,Free,Not available,Available
Waters-Smith,Finance,34488,3057,31431,91.13604732080724,North Jessica,TX,32716,-14.487854,92.508642,No,None,Not available,Available
Russell Group,Finance,68620,39329,29291,42.68580588749636,Harrisfort,SD,98024,-39.100282,177.013382,No,Free,Not available,Available
"Munoz, Hudson and Riddle",Hospitality,72072,17115.15,64131,88.98185148185148,East Todd,FM,59071,18.678554,20.509196,Yes,Free,Not available,Not available
"Simmons, Lee and Poole",Healthcare,67295,22443.91,24709,36.71743814547886,Richardbury,WV,85260,41.262706,-20.031291,Yes,Free,Not available,Not available
