BusinessName,Category,Rating,ReviewCount,Price,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
Garcia Inc,Cafe,4.24,184,140.048907,Melaniefort,ND,72093,-39.9864145,149.394207,Yes,None,Yes,Yes
Faulkner-Bryant,Bar,1.1,12,799.3766718,South Johnnystad,UT,82850,-37.4112885,-126.379534,Yes,None,No,No
Lam Ltd,Restaurant,2.73,439,613.3641526,Perkinsview,NE,19881,-37.218237,82.846431,Yes,Paid,No,Yes
Gardner-Thompson,Cafe,3.97,490,978.091768,Reynoldsborough,WI,22497,-34.728454,154.287982,Yes,Free,No,Yes
Barton-Hicks,Restaurant,3.07,846,408.274123,West Alicia,UT,7517,87.132014,124.60388,No,Free,Yes,No
"Barnett, Nguyen and Logan",Restaurant,2.29,902,325.0587854,Perkinsburgh,NV,99087,-59.8674755,-85.532417,No,Paid,No,Yes
Simpson and Sons,Bar,2.45,518,247.9086294,Port Gregoryside,AL,72018,-55.2625385,-34.91695,No,Free,No,No
Lewis-Hoover,Cafe,2.28,455,889.1844378,Port Christineville,AL,69254,50.7648285,-9.028954,Yes,None,Yes,Yes
"Andrade, Parsons and Peters",Restaurant,3.53,304,837.2582632,Kathrynfurt,NH,10438,3.294137,107.568923,Yes,Free,Yes,Yes
Nguyen-Salazar,Gym,2.2,645,897.5853589,Wyatthaven,RI,41270,86.9324555,-122.801098,Yes,Paid,Yes,No
Pace Group,Restaurant,2.82,404,608.2816398,Kaylaton,WV,63446,-1.715194,70.625772,Yes,Paid,No,Yes
Castillo-Conway,Restaurant,3.29,523,327.5865364,Wolfeberg,ID,35037,80.1265825,-110.827341,No,Paid,Yes,Yes
Brandt-Olson,Cafe,1.99,261,724.0531085,Nelsonmouth,PA,72603,37.819147,25.014195,Yes,Paid,No,Yes
Barnett-Adams,Gym,4.96,568,890.829905,North Bonnieland,ME,87863,82.542983,97.553207,Yes,Paid,No,No
Wiley-Castaneda,Hotel,2.29,34,613.3764715,Johnsontown,MP,18318,75.2137985,31.656387,No,Paid,No,No
"Pollard, Small and Oliver",Cafe,2.49,233,353.9848238,East Sally,ND,76076,39.905826,-113.766026,No,None,No,Yes
Riley-Estrada,Cafe,1.8,495,358.9427065,Michellestad,NH,47941,69.6288915,-15.467962,No,Free,No,No
Mcintosh-Thompson,Hotel,1.57,733,688.7128295,North April,WV,80416,-52.7461795,-37.046201,Yes,None,Yes,No
Barnes-Johnson,Cafe,1.58,714,267.0205538,East Katherinestad,HI,17171,31.171867,-64.858881,No,None,No,No
Anderson-Suarez,Cafe,4.4,926,843.4089716,Porterville,GU,64507,36.612849,-143.081308,No,None,No,Yes
"Edwards, Martinez and Clark",Bar,4.37,383,318.3277678,Lake Jessica,CT,96253,58.4810835,-15.127095,Yes,Free,Yes,No
Thompson-Navarro,Bar,3.99,847,616.216518,Nathanshire,TX,82357,-5.559871,-112.058207,No,Free,Yes,No
Lee LLC,Hotel,3.1,507,163.5697657,Andrewtown,MT,92237,60.6715735,-179.60073,Yes,Free,Yes,No
Buckley Inc,Hotel,2.32,116,991.180153,Port Belinda,OR,28355,56.567983,-90.908428,No,Paid,Yes,No
Robinson and Sons,Bar,1.74,882,628.6367946,South James,PW,9735,-40.846391,97.148073,No,None,No,No
"Greene, Johnson and Smith",Cafe,2.92,244,284.0141182,North Chasetown,PR,31015,79.7886555,-64.446857,Yes,Free,Yes,No
Lee and Sons,Hotel,4.59,578,966.9206264,East Alec,OH,98993,-76.482499,-160.600224,No,None,Yes,No
Erickson Group,Bar,3.44,134,589.9875564,Lake Brian,FL,10242,-26.855891,-145.597985,Yes,None,Yes,No
Hughes-Marshall,Bar,2.99,918,862.9867688,Scotthaven,KS,65017,39.9949275,64.841377,Yes,Paid,No,No
"Long, Gutierrez and Schmitt",Cafe,3.51,785,542.9632981,North Erintown,FL,22195,58.9459055,2.744761,No,Free,Yes,No
"Cortez, Morris and Edwards",Cafe,4.17,619,116.0498581,Port Angela,IN,77173,-49.714486,107.068295,No,None,No,Yes
"Brown, Daugherty and Collins",Restaurant,4.16,279,284.5857699,Shawnmouth,IN,19939,-17.618959,52.937295,Yes,None,No,No
Kane Ltd,Cafe,1.66,179,590.4014876,North Rebecca,TX,17243,68.0930185,112.413574,Yes,Paid,No,No
Perkins and Sons,Hotel,2.52,444,314.2647213,Kleinbury,RI,34697,47.356831,-28.211369,Yes,Free,Yes,No
Nguyen-Gutierrez,Cafe,2.1,741,535.706489,Lake Josephmouth,HI,75115,-47.4913905,-170.971083,Yes,None,Yes,No
Soto-Morrow,Hotel,4.49,489,743.2840711,Michaelchester,MH,36776,-66.9309805,-30.158259,Yes,None,Yes,No
Irwin Group,Cafe,3.88,136,333.1765473,Meganville,CA,7896,53.566443,-86.943575,Yes,Free,No,Yes
Olson-Smith,Restaurant,4.15,149,943.1280555,Hallhaven,IL,87360,65.468016,2.886528,Yes,None,No,Yes
Robertson-Gill,Hotel,2.92,255,598.1832455,Kington,NM,20806,16.7488865,-106.09325,No,Free,Yes,Yes
Mason Inc,Hotel,4.5,462,111.1136114,East Jessicaton,MD,96410,85.19527,-157.790391,Yes,None,No,No
Bates-Kennedy,Hotel,4.11,4,579.1527215,Hoganchester,MH,79524,-82.087116,-170.187477,Yes,Paid,Yes,No
Whitaker and Sons,Cafe,2.51,477,257.2290993,West Bruce,MS,21502,-34.1966875,105.782871,Yes,Free,No,No
Stewart-Harrison,Hotel,4.04,545,221.6037012,South Meagan,IL,87115,70.574377,162.70844,Yes,None,Yes,Yes
Weaver Inc,Bar,2.21,749,931.4899536,Christianport,TN,25141,-31.944748,-176.940849,Yes,None,Yes,No
Huffman-Smith,Restaurant,2.44,427,471.5028677,East Colleenstad,CT,55777,-87.373639,82.240373,No,None,Yes,No
Lewis Inc,Bar,4.63,201,379.4246934,West Dillon,MO,53438,-63.9695015,141.16102,Yes,None,Yes,No
"Bean, Gomez and Lee",Hotel,1.06,993,952.4270869,Hallland,FM,64482,-54.456066,-53.556378,Yes,None,No,No
"Hughes, Cooper and Ruiz",Bar,4.86,8,837.4431461,East Anna,WY,78990,79.458215,173.769662,No,Paid,Yes,No
"Garner, George and Garcia",Hotel,3,759,433.5222466,Gregoryview,KY,37780,-56.415458,23.981236,No,None,No,No
Rosales-Whitaker,Cafe,3.41,78,948.3119672,Reneeborough,MT,46947,44.0941515,-90.561822,No,Free,No,Yes
"Kelly, Morrison and Nguyen",Gym,1.84,510,947.160916,Brockmouth,CT,71022,-83.458179,60.248676,Yes,Paid,Yes,Yes
"Mullins, Rivas and Johnson",Bar,4.68,216,183.4481727,Proctortown,CA,72827,64.0896535,-144.577564,Yes,Paid,Yes,No
Bradley-Wagner,Restaurant,3.96,317,924.0416929,Matthewbury,GU,79049,2.9672915,128.888146,Yes,Free,No,No
Cummings Inc,Cafe,4.43,855,470.2827616,New Regina,MN,63041,10.1404515,157.953018,Yes,Paid,Yes,No
"Obrien, Dean and Love",Hotel,4.09,242,863.0585355,Christinafort,HI,88889,51.914083,168.9606,Yes,Free,Yes,Yes
Watts LLC,Bar,4.73,853,711.793814,Moorefurt,WV,91070,15.4642495,75.285873,No,None,Yes,Yes
"Ferguson, Sweeney and Landry",Hotel,3.43,654,741.838013,New David,MI,18737,66.943359,104.253817,No,Paid,Yes,No
Williams Ltd,Cafe,2.49,278,214.8360569,Anthonyberg,MP,67357,-68.0815635,69.510265,No,Paid,Yes,No
Delgado-Bowman,Bar,3.48,725,711.7861283,North Kenneth,VI,18954,31.476145,152.942623,Yes,Paid,No,No
Mathews-Robles,Cafe,2.75,127,878.9777282,Taylorton,ME,3345,36.7469015,97.973237,No,Free,Yes,No
"Soto, Boone and Greer",Bar,3.6,539,894.1523562,Grahamhaven,MD,74771,87.891248,172.704954,Yes,Paid,Yes,No
"Lopez, Griffin and Norton",Cafe,1.48,555,346.7591273,South Jason,GU,46957,-29.1386705,-29.551261,Yes,Paid,No,No
"Haynes, Schneider and Pierce",Restaurant,1.74,158,106.3242067,Smithmouth,WV,96099,-13.340756,38.968457,No,Free,No,No
Stephens-Anderson,Bar,1.31,105,267.7419897,East Edward,RI,57007,-26.2147895,82.526652,Yes,Free,No,No
Osborn Group,Bar,1.88,195,110.5901423,East Christineland,MA,64919,-64.403188,-92.268752,No,Free,No,No
"Moon, Whitney and Navarro",Gym,3.61,294,220.0878841,Christopherville,HI,89057,-12.845284,31.047963,Yes,Free,No,No
"Norris, Melton and Morrison",Gym,1.33,549,209.567443,Nancyfurt,AR,28566,-23.7924515,133.190764,No,Paid,No,Yes
"Smith, Mclean and Gonzalez",Bar,2.6,899,177.6989957,North Amytown,OK,73732,75.8789975,132.344017,No,Free,No,Yes
"Barker, Gill and Robinson",Restaurant,4.81,407,485.9926579,Serranoburgh,AZ,71515,-24.924406,-52.562506,No,Free,Yes,Yes
Good-Bullock,Cafe,1.39,638,116.4902908,Port Sherriview,NH,52131,-29.786138,24.141402,Yes,None,Yes,Yes
Smith Group,Cafe,3.6,636,246.0880407,Livingstonberg,FL,7419,-22.14464,-55.136408,No,None,Yes,Yes
Velez-Lee,Gym,2.39,58,659.3958691,East Christopher,MP,45973,54.1991135,-1.640347,Yes,Paid,No,Yes
Smith and Sons,Hotel,4.37,202,817.57472,West Nathan,SD,65988,-61.096173,-38.304505,No,None,Yes,Yes
Sexton-Stewart,Gym,4.24,789,649.2612197,Kellyton,AK,65623,-82.669129,-77.237128,Yes,None,No,Yes
"Morales, Mitchell and Simmons",Restaurant,2.16,66,382.5696863,Francismouth,PA,58067,24.9307875,59.584192,Yes,Free,Yes,Yes
Webster-Green,Bar,3.23,152,894.7536151,Deckerland,VT,75696,72.830684,113.241968,Yes,Free,No,Yes
Wagner-Peterson,Gym,1.15,267,984.8635736,Patriciaside,CO,63881,-56.635954,-177.681381,Yes,Paid,No,Yes
Nichols Ltd,Bar,3.56,319,574.2807438,Johnton,WV,42504,9.369188,-43.107471,Yes,None,No,No
"Flores, Long and Johnson",Restaurant,2.59,39,460.044048,Stephenside,GA,37337,-58.914897,-109.442641,Yes,Paid,Yes,No
Vaughn Ltd,Gym,1.91,940,753.507358,Armstrongmouth,DC,16153,77.9555565,135.320198,No,Free,No,Yes
"Vang, Thomas and Ware",Bar,1.33,128,278.6427301,Tammyville,IL,73516,-58.413197,-31.145295,No,Free,Yes,Yes
Pollard-Parker,Bar,4.03,858,187.8252495,Lake Tonyport,RI,78181,87.5443395,102.356405,Yes,Paid,No,Yes
Guerrero Ltd,Cafe,1.25,695,732.9615405,East Kristychester,CA,32558,29.4533835,20.793283,No,Paid,No,No
Wells Ltd,Cafe,4.34,191,643.5264557,Williamsfort,DC,39372,17.097255,146.191616,Yes,Free,No,No
Robles LLC,Hotel,1.46,360,711.189054,West Jamieburgh,LA,63950,26.3539295,21.542479,No,Paid,Yes,No
Frazier-Chambers,Gym,4.23,462,886.001782,West Cassandrabury,UT,50167,-3.614383,-114.879402,No,None,Yes,Yes
Contreras PLC,Bar,2.9,629,762.7774743,Port Jamesmouth,NJ,10377,2.381428,-46.518309,Yes,Free,Yes,No
"Miller, Andrews and Gross",Bar,4.04,885,424.9862492,Josephhaven,KY,31889,-22.8461175,-54.695513,Yes,Free,No,No
Lynch-Gallagher,Restaurant,4.81,187,356.3275249,New Jaclynton,NV,16440,74.2318705,-106.774232,Yes,Free,Yes,No
Wilson Ltd,Bar,3.46,532,786.6103154,West Brittney,ND,62311,38.13191,-157.915957,No,None,Yes,Yes
Henderson Ltd,Bar,4.59,184,796.8109615,Vincentmouth,KS,2364,27.1234845,-111.226174,Yes,None,Yes,No
Jones and Sons,Gym,2.34,879,453.9571259,East Raymondport,MS,76491,2.6139975,172.862947,Yes,Free,Yes,No
Ingram Inc,Cafe,4.69,372,647.3712057,Sandovaltown,OH,6832,34.9133095,-16.714794,No,Free,Yes,Yes
Soto and Sons,Restaurant,2.41,689,599.1944152,Jacksonborough,TN,91819,63.7923205,-10.106152,No,Paid,Yes,Yes
Schultz PLC,Bar,4.9,22,538.6662031,East Sean,NH,40785,68.0688805,108.33139,Yes,Free,No,Yes
Baldwin-Hawkins,Restaurant,3.69,177,876.0418002,Brandonmouth,AZ,59110,83.3171015,-110.613957,Yes,Paid,No,Yes
"Brewer, Perry and Roberts",Cafe,3.65,260,494.2546768,Mooreville,AR,68834,79.527836,-163.363887,Yes,Paid,No,No
"Jones, Gonzalez and Robinson",Restaurant,3.58,362,245.0493469,Port Bonniemouth,PA,22462,-63.32049,137.901946,Yes,None,Yes,No
Dunlap-Nguyen,Restaurant,4.02,22,263.70804,West Nicolehaven,NJ,28700,-72.817198,53.078776,Yes,Free,Yes,No
Martin-Bailey,Cafe,4.29,336,548.2461299,East Paigeberg,MN,99120,-0.4205545,-60.73104,No,None,Yes,No
Smith-Santana,Gym,1.3,741,437.2304448,East John,AS,35919,87.8685405,167.194242,No,None,No,No
"Sanchez, Murphy and Smith",Hotel,2.4,481,661.830687,South Bettystad,VI,96391,-88.5428055,-68.694661,No,Free,Yes,No
"Nelson, Hill and Mathews",Cafe,2.26,581,136.4576996,Hernandezville,WI,72675,-30.1183495,-100.9269,No,Paid,Yes,No
"Reed, Cook and Clark",Restaurant,1.6,286,601.7219728,Fosterfurt,DC,21584,-75.8693235,-8.603019,Yes,Free,Yes,Yes
Aguilar and Sons,Hotel,2.41,79,759.0622201,North Jeffrey,MH,39504,-12.2039965,-16.481403,Yes,Free,No,No
Reed Ltd,Hotel,3.05,204,967.8585501,Kellybury,MS,20283,-34.5626105,109.00765,No,None,No,No
Jones Inc,Cafe,1.46,150,771.7000642,Richardsshire,GA,56523,45.6741795,-154.300514,Yes,Free,No,No
"Collins, Russell and Lyons",Restaurant,4.99,829,957.0357792,Sarahtown,AZ,80261,-82.5357065,-137.462385,No,Free,No,Yes
Reyes Group,Restaurant,3.98,303,129.0977147,Port Kimberly,UT,1701,-25.3429945,128.679605,No,Paid,Yes,No
Warren-Henderson,Hotel,2.25,305,923.6504589,South Amber,HI,1500,70.2967265,-154.019664,Yes,Free,Yes,Yes
Fischer-Long,Bar,4.68,752,521.2133143,New Alex,VT,68332,-39.9041355,168.033731,Yes,Paid,Yes,Yes
"Hopkins, Randall and Morris",Cafe,1.73,750,886.8278506,Lake Brittanyborough,OK,42647,42.7268665,104.861505,No,Free,Yes,Yes
Williams-Gordon,Cafe,1.15,593,712.1578607,Castilloland,MN,68495,-77.4387185,-69.392001,No,Paid,No,Yes
Reyes PLC,Hotel,4.34,833,961.9493402,Youngstad,PR,91515,38.279278,-139.498479,No,Paid,Yes,No
Davis Inc,Restaurant,2.4,262,816.9936066,Johnton,ME,18134,42.447062,-65.536804,No,Free,Yes,Yes
Gray-Mccann,Gym,1.55,369,209.4539713,Lake Williamton,ME,49014,83.3741845,-131.453373,Yes,Free,Yes,Yes
"Cooper, Evans and Bailey",Restaurant,3.3,165,756.3880632,Laramouth,AK,52057,86.3434135,11.824933,Yes,None,Yes,Yes
"White, Chase and Duran",Cafe,3.87,791,497.4845306,Williamstown,ND,55603,-12.9069885,-155.050258,No,Free,No,No
Thompson and Sons,Bar,1.89,709,380.2197449,Gregoryton,ME,14510,73.207646,117.824309,Yes,Paid,Yes,No
Frazier and Sons,Gym,4.73,24,812.5634197,New Jamesborough,IL,33923,80.433183,12.901261,No,None,Yes,Yes
"Rivera, Burnett and Brown",Restaurant,2.87,600,494.6837808,Tylermouth,VI,72902,-14.896025,47.722371,No,None,No,No
Wiley-Hernandez,Cafe,2.38,572,177.8164273,Kellyborough,IN,70615,-19.641384,86.14624,Yes,Free,Yes,Yes
"Hanson, Gentry and Mueller",Hotel,3.2,157,139.1548062,Michaelton,VA,63936,-57.937086,11.671875,No,None,No,Yes
Rodriguez LLC,Cafe,3.07,983,326.8073587,Lake Diana,PR,81494,-41.018586,141.237445,Yes,None,Yes,No
Ramirez-Green,Gym,2.06,158,591.5276523,North Kimberlyburgh,FM,62532,52.0178345,7.154629,Yes,Free,No,No
Fisher Ltd,Bar,1.88,351,210.3753819,East Anthonyburgh,FM,70645,-82.3861545,-149.673049,Yes,Paid,No,No
"Roberts, Lawson and Brown",Cafe,2.43,592,526.3197205,Petermouth,TX,28511,1.308294,155.85975,Yes,Paid,Yes,Yes
Murphy-Weber,Hotel,1.09,931,454.5353263,Lake Melissa,FL,54455,8.9996675,90.706651,Yes,Free,Yes,Yes
Krause Group,Restaurant,3.81,891,585.2332432,West Rachel,TN,89598,-41.2063135,20.212576,No,None,No,No
Caldwell Inc,Bar,3.61,652,509.5810458,New Phillipshire,MP,22906,-81.3239525,165.020189,No,Paid,Yes,No
Morris-Horton,Cafe,2.03,683,658.4453326,East Erinborough,TN,73949,28.925027,103.603043,Yes,Paid,No,Yes
Sandoval-Sampson,Bar,1.23,960,531.0273131,South Johnmouth,VT,36307,88.192868,-130.210418,No,Paid,Yes,Yes
Russo and Sons,Bar,3.34,548,753.798235,Lake Shannonfurt,CA,25930,79.7660055,-75.27379,No,Free,No,Yes
"Romero, Barry and Collins",Cafe,1.91,107,474.0146162,Lake Travis,IL,63635,60.711117,-112.068492,Yes,None,No,Yes
"Burton, Ewing and Jones",Restaurant,2.84,532,884.4180266,Jasonchester,ID,10781,24.1504675,-161.761611,Yes,Free,Yes,No
Gonzales Group,Bar,4.42,387,813.5373533,South Brianport,IN,61334,-10.9912895,-149.247516,Yes,None,No,No
Hernandez-Rodriguez,Cafe,4.26,121,482.1146022,West Kristie,MP,41613,-36.456297,-75.365031,No,Paid,No,Yes
Sanders and Sons,Gym,3.22,568,101.5244059,North Desiree,SD,74158,-44.593291,-67.371942,Yes,Paid,Yes,No
Coleman-Baldwin,Bar,4.94,743,591.6749412,East Charles,MT,3748,78.0061045,-24.875314,No,Paid,No,Yes
"Martinez, Foster and Jones",Bar,2.58,970,922.6034285,Sarahport,NV,20092,-57.5117865,121.781403,Yes,None,Yes,Yes
"Harris, Mcintyre and Gray",Restaurant,4.06,913,149.6157167,North Alvinburgh,MS,11775,-82.3538575,-101.418749,No,Paid,Yes,Yes
"Salinas, Cook and Murray",Gym,4.19,632,666.4768741,Erichaven,AZ,80741,-27.5678705,163.306476,No,Paid,No,Yes
Raymond-Hill,Cafe,4.08,680,268.2557053,Lake Rogerberg,OH,56068,43.992082,-46.553291,No,None,No,Yes
"Lewis, Keith and Morrison",Restaurant,4.32,393,421.1016524,Millerburgh,MI,6021,60.6797425,-92.270025,Yes,Free,No,Yes
"Wells, Mills and Young",Cafe,1.78,919,602.2666187,Port Michael,PA,36252,-79.8506655,-16.607182,No,Free,No,No
Garcia-Frye,Bar,2.38,981,222.0860814,Emilyton,AZ,53485,-18.5435985,-39.185276,No,Free,Yes,Yes
George Inc,Bar,2.46,137,237.4528228,Robertland,MT,89105,-77.3891875,-21.720691,No,Free,Yes,Yes
"Fisher, Smith and Grant",Cafe,3.26,403,859.0056596,New Nicolehaven,MP,98254,-19.1060185,10.925764,Yes,Paid,Yes,Yes
Powell-Humphrey,Cafe,1.47,691,379.2003364,Port Melissa,IN,74314,-77.880545,8.786493,Yes,Free,Yes,Yes
Thomas LLC,Restaurant,1.93,889,567.4397591,Collinsport,NV,25247,0.407237,-25.756798,No,Paid,Yes,No
Walters Inc,Gym,2.95,5,259.0451242,Meganmouth,PW,67646,69.9257475,-129.439008,No,Free,No,Yes
"Cain, Newton and Valentine",Cafe,2.33,438,828.4721195,Marissatown,VI,12794,5.1001285,-33.427797,No,Paid,Yes,Yes
"Foster, Zamora and Thompson",Gym,4.74,270,528.068499,Andrewport,PA,50448,-0.255894,69.870702,Yes,Free,Yes,No
Davidson and Sons,Cafe,4.5,70,870.097108,East Suemouth,VT,76463,4.781603,170.500639,Yes,None,Yes,Yes
Rogers PLC,Hotel,3.46,921,887.0133497,South Karenfort,NY,57007,76.013098,-8.360274,No,Free,No,Yes
"Fernandez, Rios and Romero",Restaurant,3.07,702,122.6077389,Aguirreborough,PA,9513,32.100366,31.096227,No,Paid,No,No
Mitchell-Ray,Bar,1.87,853,318.2732342,Bryantview,WA,3582,-11.997729,-84.818304,Yes,Free,No,Yes
Baker PLC,Gym,2.86,552,188.4018168,Beckerborough,SD,87875,-70.994811,18.631807,No,Free,Yes,No
Holt-Shaffer,Bar,3.37,279,990.7627196,Keithfort,MO,68368,-44.4970975,45.601462,No,Free,No,No
Andrews-Braun,Restaurant,3.5,727,456.9060266,South Paulstad,OH,22570,-85.267323,145.339581,Yes,Paid,No,Yes
"Parks, Booth and Wright",Bar,3.85,870,471.0230703,North Jefferyside,NV,17523,-86.118086,-129.891676,Yes,Paid,No,Yes
Black Inc,Hotel,2.46,531,824.8200973,Kimberlyton,WV,64102,81.6800965,-25.190017,Yes,None,Yes,Yes
"Jimenez, Duncan and Ramos",Gym,1.93,207,459.6083286,South Kristymouth,CO,81376,-16.8688365,-12.846996,Yes,Paid,Yes,Yes
"Peterson, Lutz and Silva",Gym,1.91,174,974.9765461,Kristinshire,MH,20923,4.1045245,-145.960474,Yes,Free,No,Yes
"Gomez, Torres and Lane",Cafe,2.64,400,448.4664654,New Melissatown,PA,69368,-27.3607155,133.45969,Yes,Paid,Yes,No
Adams LLC,Hotel,2.41,735,945.9852819,South Ashleeville,VT,92301,81.684716,-87.6474,Yes,Paid,No,No
Williamson-Henson,Cafe,3.71,839,899.4080187,North Melaniebury,GA,71793,-0.330263,-76.841799,No,Free,Yes,No
"Miller, Avila and Powell",Hotel,4.49,525,913.2193735,Mackenziechester,SD,1425,20.085809,-30.952117,No,Paid,Yes,Yes
Cannon and Sons,Hotel,1.86,135,138.8475252,Lake Michelle,VI,82602,-10.6305055,-11.978554,No,Free,No,Yes
Zuniga-Lee,Gym,2.85,182,932.5550878,East Tylerhaven,AR,65045,56.749154,58.896984,Yes,Free,Yes,No
"Lopez, Fields and Robinson",Bar,1.83,93,265.8470285,North Chris,NY,75260,62.277908,20.811484,Yes,Paid,No,Yes
"Wright, Nguyen and Chen",Gym,4.76,586,293.6115002,North Matthewside,AS,86828,48.606501,-92.26804,Yes,Paid,No,Yes
"Guerra, Cannon and Gray",Gym,2.16,587,668.8640925,Lake Stephanieton,VA,74000,-66.082435,173.327589,Yes,Paid,No,Yes
Price-Kaiser,Bar,4.79,827,719.3533953,Shawnton,MH,15627,-28.9816545,-79.636026,Yes,Free,No,Yes
Dougherty-Nash,Bar,4.8,549,216.6951441,West Thomas,VA,7824,38.55392,-122.356431,Yes,Paid,No,Yes
Ferguson and Sons,Restaurant,4.02,708,611.8451906,Josephshire,MO,72279,-27.9987475,-105.966287,No,None,No,Yes
Lynch-Baker,Bar,3.47,924,750.8126949,Smithstad,OR,42953,-82.473893,103.731289,Yes,Paid,No,No
"Williams, Graham and Osborn",Bar,3.43,376,142.5882055,Port Veronica,NE,13340,57.942138,178.522339,Yes,None,No,No
Molina-Curry,Bar,3.42,116,757.9314456,Silvabury,PR,4139,69.9376055,-86.669709,Yes,None,No,No
Tucker PLC,Restaurant,2.35,941,820.5720782,Mcmillanmouth,IN,72600,49.159853,-2.562952,Yes,None,No,No
"Gilbert, Lynch and Wilson",Gym,2.35,624,410.7883547,South Kellyview,UT,79879,-79.8384835,19.802405,Yes,None,Yes,No
Washington Group,Hotel,3.05,655,284.5322071,Bretttown,MP,50076,42.412377,163.206131,Yes,Free,No,No
Johns-Davis,Bar,4.05,550,413.5211527,Port Micheal,LA,38975,-41.569031,-55.000116,No,Free,No,Yes
"Barker, Wyatt and Anderson",Gym,4.01,331,703.5313506,Port Timothyton,LA,32481,87.4528355,89.547363,No,Paid,Yes,No
"Myers, Hammond and Brown",Cafe,3.9,66,436.68671,Andersonport,NH,42556,-41.878111,-159.866659,Yes,Free,Yes,No
Mitchell-Williams,Hotel,4.67,762,151.0882121,Garnerland,MA,61052,-57.080855,154.932582,Yes,None,No,Yes
King and Sons,Restaurant,2.73,993,944.2534908,Hallchester,MI,51553,-5.0121965,150.757863,Yes,Free,No,No
Hill LLC,Gym,3.55,897,222.4000523,Sanchezstad,IA,24083,52.950642,163.24108,Yes,Free,No,Yes
"King, Norton and Allen",Restaurant,4.95,387,994.5839727,West Kevin,DE,16453,50.856849,-148.612329,Yes,Free,No,No
Murillo-George,Bar,2.6,386,906.8294409,Perryview,ME,46053,86.5100815,-50.96187,Yes,Paid,Yes,Yes
Wheeler Group,Cafe,1.11,284,380.8055045,New Kendrabury,FM,46129,89.411015,-60.835512,Yes,Free,Yes,No
Lucas-Barton,Gym,4.19,571,894.8527001,Dayfort,OK,94301,-75.210805,-101.690353,No,Paid,Yes,No
"Anderson, Harris and Rivas",Bar,4.57,756,315.8417066,Port Gary,AK,20088,5.1252435,-16.906987,No,Paid,No,No
Martinez and Sons,Gym,4.48,594,252.063967,Jonesmouth,MH,99345,8.7232405,56.035501,No,Free,Yes,No
Murphy Ltd,Cafe,1.88,122,736.6798783,South Jesse,KY,37184,65.923459,6.2993,Yes,None,No,No
Stark Ltd,Bar,4.7,243,970.4310297,Matthewville,MT,63736,-25.863905,18.749407,No,None,Yes,No
Anderson-Kim,Bar,2.61,572,918.3737124,Richardmouth,MH,58435,36.847961,-115.308831,No,Paid,Yes,No
"Blair, Rowland and Henry",Gym,4.97,992,914.4370822,Port Derek,RI,23673,-84.319877,71.712518,Yes,None,Yes,Yes
Rodriguez Ltd,Restaurant,3.34,488,844.2780958,Port James,SC,87128,88.231273,179.2345,Yes,Free,Yes,No
Willis Inc,Hotel,2.22,268,220.6046089,Johnsonland,WA,23937,30.4987515,-71.462477,Yes,Free,Yes,No
Greene Ltd,Cafe,4.05,26,665.0499175,Johnhaven,SD,43980,-74.019216,52.915664,No,Free,No,Yes
Sherman-Robertson,Cafe,4.63,492,865.3560726,South Juan,MO,23834,-79.713499,-177.122721,No,Free,Yes,Yes
"Avila, Martinez and Stewart",Cafe,3.64,828,428.956364,West Dennis,IA,19036,-3.394616,109.252798,No,Paid,Yes,Yes
Floyd PLC,Bar,1.15,496,840.3417191,Jordanbury,WY,98886,-33.325977,-161.798485,No,None,No,Yes
"Davis, Martin and Powell",Bar,4.07,473,141.0371597,New Sonyachester,MI,67347,-54.668825,141.920149,Yes,Free,No,Yes
Dickson PLC,Restaurant,4.12,624,193.7111502,Mcdonaldland,PW,30310,-48.426172,115.415737,Yes,Free,No,No
Jones Group,Bar,4.27,575,280.8816015,West Wesleyshire,PA,21026,40.3348335,-139.910514,No,Paid,No,No
Lee and Sons,Gym,4.28,26,321.7715681,Chanshire,VT,75620,-44.205136,173.573888,Yes,None,Yes,Yes
Hoffman-Snow,Hotel,4.12,663,736.6294783,Carolfort,PW,32556,58.7748095,-22.365554,No,Paid,Yes,Yes
Austin-Li,Hotel,1.97,571,761.5675548,West Coryhaven,HI,26806,72.0769615,139.313648,No,Paid,Yes,Yes
"Harris, Patel and Jackson",Restaurant,1.16,629,437.2031284,South Rebeccashire,NJ,94030,-64.7384835,47.961353,No,Free,Yes,Yes
Munoz LLC,Bar,4.04,113,441.0774598,Sophiamouth,AK,45875,8.138388,-5.87204,Yes,Free,No,Yes
Gomez-Salinas,Bar,3.42,964,455.3843098,Ericaland,NH,11444,-87.5946885,-63.241647,No,Paid,No,No
